,city,order_date,source,order_id,booking_amount,actual_city_name,seller_locality,payment_mode,logistic_provider_name,fulfillment_type,package_type,sample_type,Radiography
8568,MUMBAI,18-01-2023,Outbound Lead,63c76fe949867a61c6e9954d,150,MUMBAI,POWAI,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8569,Bengaluru,18-01-2023,APP,63c773aa8e918b199ff72021,1710, ,BENGALURU,ONLINE,Promiso RTPCR,AT-HOME,HA,other,HAother
8570,BENGALURU,18-01-2023,Inbound-SEM,63c773f78e918b03fbf7202e,3415,BENGALURU,PADMANABHANAGAR,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8571,Other,18-01-2023,APP,63c7792c49867a3185e996d0,2410,Davanagere,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8572,Mumbai,18-01-2023,APP,63c77a508e918b0369f72160,1025.3, ,THANE WEST,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8573,Mumbai,18-01-2023,APP,63c77b338e918b7955f721a2,3522,Mumbai,THANE WEST,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8574,Bengaluru,18-01-2023,APP,63c77c0f8e918b42d7f721d4,0,Bengaluru,BENGALURU,NO-PAYMENT-REQUIRED,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8575,Mumbai,18-01-2023,APP,63c77c418e918b1a2cf721e7,324,Mumbai,THANE WEST,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8576,Bengaluru,18-01-2023,Opportunity,63c77cbd8e918b6ab9f72207,520.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8577,Delhi,18-01-2023,Inbound-SEM,63c782638e918b753af72369,0,New Delhi,DELHI,POD,Lifecell HA,AT-HOME,HA,other,HAother
8578,Delhi,18-01-2023,APP,63c7826b8e918b5b9ef72373,315.8, ,LAJPAT NAGAR-1,POD,Promiso RTPCR,AT-HOME,Lab-Test,other,Lab-Testother
8579,Delhi,18-01-2023,APP,63c7855b8e918b08c7f72428,232, ,DELHI,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8580,Other,18-01-2023,APP,63c7862449867aea35e9997a,1267,Vadodara,,ONLINE,Thyrocare-DSA,AT-HOME,HA,other,HAother
8581,Other,18-01-2023,Opportunity,63c786c349867a7e96e99996,520.3,Amritsar,INDIA,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8582,Other,18-01-2023,Agent Upsell,63c786f88e918b955af7246d,1699.3,Amritsar,INDIA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8583,GHAZIABAD,18-01-2023,Exotel Lead,63c78a6a8e918b77abf7257a,1125,GHAZIABAD,SECTOR -5,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8584,DELHI,18-01-2023,Exotel Lead,63c7901549867a294ae99bc0,300,DELHI,UTTAM NAGAR,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8585,Other,18-01-2023,Opportunity,63c7910849867ac94ce99c08,1099.3,Jammu,INDIA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8586,Hyderabad,18-01-2023,APP,63c791ba8e918b2889f726b6,400.3,Miyapur,HYDERABAD,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8587,Delhi,18-01-2023,APP,63c792f949867a51cae99c85,799,Delhi,NCR,ONLINE,lifecell-isolve 2,AT-HOME,HA,other,HAother
8588,Other,18-01-2023,APP,63c793168e918bc21cf72717,799,Amritsar,INDIA,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8589,Kolkata,18-01-2023,Opportunity,63c7977149867acdc2e99d68,1399.3,Kolkata,PARK STREET AREA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8590,Hyderabad,18-01-2023,WEB_ORDER,63c7978749867ad7d4e99d70,749,Hyderabad,BEGUMPET,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8591,GHAZIABAD,18-01-2023,Exotel Lead,63c797ba8e918b257af72837,800,GHAZIABAD,SECTOR -5,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8592,Delhi,18-01-2023,APP,63c7988f49867af218e99dcb,2989,New Delhi,LAJPAT NAGAR-1,ONLINE,Promiso RTPCR,AT-HOME,HA,other,HAother
8593,Bengaluru,18-01-2023,Post-PD,63c799698e918b55c4f72896,780.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8594,KOLKATA,18-01-2023,Exotel Lead,63c799d449867a0df9e99e05,2940,KOLKATA,GARIA,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8595,Bengaluru,18-01-2023,APP,63c79b598e918b1edef728fe,3299, ,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,HA,other,HAother
8596,KOLKATA,18-01-2023,Inbound-SEM,63c79c6b49867a8b84e99e57,1350,KOLKATA,BHOWANIPORE,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8597,Other,18-01-2023,App Upgrade,63c7a34149867afd9ae99f8b,1614.05,Amritsar,INDIA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8598,DELHI,18-01-2023,Inbound-SEM,63c7a5828e918b3a79f72abc,2475,DELHI,SDA,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8599,Delhi,18-01-2023,WEB_ORDER,63c7a69a49867abdcde9a01a,699.3,New Delhi,DELHI,POD,Lifecell HA,AT-HOME,HA,other,HAother
8600,Other,18-01-2023,Diagright-Base,63c7a74d8e918b2249f72b2c,1299.3,Surat,INDIA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8601,MUMBAI,18-01-2023,Outbound Lead,63c7a79f49867aaa31e9a046,4200,MUMBAI,GOREGAON WEST,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8602,Kolkata,18-01-2023,Diagright-Base,63c7aa2449867a18d3e9a0aa,1099.3,Kolkata,PARK STREET AREA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8603,BENGALURU,18-01-2023,Inbound-SEM,63c7aa7e49867a1806e9a0cf,3415,BENGALURU,JAYANGAR III BLOCK,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8604,Delhi,18-01-2023,APP,63c7aa9149867a248be9a0e5,1498.22, ,DELHI,POD,Lifecell HA,AT-HOME,HA,other,HAother
8605,MUMBAI,18-01-2023,Outbound Lead,63c7ab338e918b9111f72c0d,8400,MUMBAI,KOLBAD ROAD-THANE WEST,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8606,Other,18-01-2023,APP,63c7adba49867a84d7e9a14c,1110.3,Madurai,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8607,MUMBAI,18-01-2023,Support,63c7ae9149867a38fce9a182,2736,MUMBAI,BORIVALI WEST,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8608,Bengaluru,18-01-2023,Opportunity,63c7b1078e918b09fef72d89,2599.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8609,Bengaluru,18-01-2023,Opportunity,63c7b1228e918bb788f72d9a,2224.45,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8610,Hyderabad,18-01-2023,APP,63c7b26a8e918b3f21f72dd3,1210,Hyderabad,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8611,Other,18-01-2023,APP,63c7b36c8e918b2413f72dff,787,Kakinada,,ONLINE,Thyrocare-DSA,AT-HOME,HA,other,HAother
8612,Other,18-01-2023,APP,63c7b6ff49867ad2b9e9a303,227,Kakinada,,ONLINE,Thyrocare-DSA,AT-HOME,Lab-Test,other,Lab-Testother
8613,BENGALURU,18-01-2023,Outbound Lead,63c7b8e849867ad80ae9a341,2625,BENGALURU,ASHWATH NAGAR,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8614,Hyderabad,18-01-2023,APP,63c7ba768e918bb1a0f72f69,1599.3, ,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8615,Hyderabad,18-01-2023,APP,63c7badf8e918b9deef72f82,499.3, ,BEGUMPET,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8616,AHMEDABAD,18-01-2023,Opportunity,63c7baea8e918baa03f72f87,1523.63,AHMEDABAD,NAVA VADAJ,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8617,Bengaluru,18-01-2023,Opportunity,63c7bca08e918bd8d9f72fe5,1699.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8618,AHMEDABAD,18-01-2023,Outbound Lead,63c7bcca8e918b13ddf72ff1,2850,AHMEDABAD,AHMEDABAD,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8619,BENGALURU,18-01-2023,Outbound Lead,63c7bdb949867a76e3e9a410,1080,BENGALURU,HORAMAVU,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8620,Other,18-01-2023,APP,63c7be7649867a0e51e9a432,82,Kakinada,,ONLINE,Thyrocare-DSA,AT-HOME,Lab-Test,other,Lab-Testother
8621,Bengaluru,18-01-2023,APP,63c7bf1349867a0697e9a46a,2099.3, ,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8622,Bengaluru,18-01-2023,Diagright-Base,63c7c0e38e918b9f96f730fa,700.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,RTPCR,other,RTPCRother
8623,Pune,18-01-2023,APP,63c7c0f749867a03b3e9a4f5,775.3,Pune,KOTHRUD,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8624,Other,18-01-2023,PDF-VIEW,63c7c0fb8e918b7160f73104,650,Baur Deeh,LUCKNOW,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8625,Bengaluru,18-01-2023,APP,63c7c1198e918b0b85f7310f,400.3, ,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8626,Chennai,18-01-2023,Opportunity,63c7c3468e918b7b58f73163,1599.3,Chennai,CHENNAI,POD,lifecell-isolve 2,AT-HOME,HA,other,HAother
8627,Other,18-01-2023,APP,63c7c4038e918b6ac0f73193,0,Karahiya,,NO-PAYMENT-REQUIRED,Thyrocare-DSA,AT-HOME,HA,other,HAother
8628,Hyderabad,18-01-2023,Post-PD,63c7cc4a8e918b8ea9f73329,1260,Hyderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8629,MUMBAI,18-01-2023,Inbound-SEM,63c7cd9a49867a3b15e9a744,2975,MUMBAI,DAHISAR EAST,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8630,Bengaluru,18-01-2023,Opportunity,63c7cdd749867a9578e9a75a,7899.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8631,Bengaluru,18-01-2023,WEB_ORDER,63c7ce408e918ba10ef733ba,699,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,HA,other,HAother
8632,Other,18-01-2023,APP,63c7ce848e918b4878f733c4,1099.3,Raipur,INDIA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8633,BENGALURU,18-01-2023,Inbound-SEM,63c7d23c8e918bea7af734b5,3087.5,BENGALURU,JAYANGAR III BLOCK,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8634,Delhi,18-01-2023,App Upgrade,63c7d3a149867ae66ae9a89d,1299,New Delhi,DELHI,POD,Lifecell HA,AT-HOME,HA,other,HAother
8635,Pune,18-01-2023,APP,63c7d6618e918b0361f7357b,2797,Pune,,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8636,Hyderabad,18-01-2023,APP,63c7d7e749867a9c05e9a950,699,Hyderabad,BEGUMPET,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8637,Bengaluru,18-01-2023,Opportunity,63c7d8238e918b3d41f735bc,1119.45,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8638,Bengaluru,18-01-2023,Opportunity,63c7d95c49867a1ed4e9a980,1749.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8639,Bengaluru,18-01-2023,Agent Upsell,63c7d96a49867a8176e9a987,949.45,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8640,MUMBAI,18-01-2023,APP,63c7dacc49867a3bbfe9a9ba,212.5,MUMBAI,KANDIVALI WEST,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8641,Bengaluru,18-01-2023,APP,63c7dd988e918b3215f73683,0,Bengaluru,BENGALURU,NO-PAYMENT-REQUIRED,lifecell-isolve,AT-HOME,HA,other,HAother
8642,Delhi,18-01-2023,Opportunity,63c7e0a749867a3e3ae9aaaa,1299,Gurugram,NCR,POD,lifecell-isolve 2,AT-HOME,HA,other,HAother
8643,DELHI,18-01-2023,Support,63c7e2c549867adea8e9ab25,2160,DELHI,DEFENCE COLONY,ONLINE,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8644,CHENNAI,18-01-2023,Exotel Lead,63c7e4388e918b73d8f737b7,1350,CHENNAI,MADIPAKKAM,ONLINE,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8645,Mumbai,18-01-2023,APP,63c7e49349867a1df0e9abbd,4998.3,Mumbai,,POD,Lifecell HA,AT-HOME,HA,other,HAother
8646,Hyderabad,18-01-2023,APP,63c7e54b8e918bbf03f73810,1998.3,Hyderabad,,POD,Lifecell HA,AT-HOME,HA,other,HAother
8647,Bengaluru,18-01-2023,App Upgrade,63c7ea4249867a55b8e9acd9,2464.15,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8648,Bengaluru,18-01-2023,App Upgrade,63c7ea7f49867a4f73e9aceb,2464.15,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8649,Bengaluru,18-01-2023,App Upsell,63c7eabf8e918bf69df7392f,2464.15,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8650,Delhi,18-01-2023,APP,63c7eaf88e918b81c2f73947,0,Gurugram,NCR,NO-PAYMENT-REQUIRED,lifecell-isolve 2,AT-HOME,Lab-Test,other,Lab-Testother
8651,BENGALURU,18-01-2023,APP,63c7eb238e918b8572f73969,0,BENGALURU,PADMANABHANAGAR,NO-PAYMENT-REQUIRED,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8652,MUMBAI,18-01-2023,Outbound Lead,63c7ed0e8e918b239cf739f1,150,MUMBAI,KHAR (W),POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8653,Bengaluru,18-01-2023,Phlebo Upsell,63c7edad49867a4dafe9adad,980.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8654,Bengaluru,18-01-2023,APP,63c7ee2849867a3345e9add2,0, ,BENGALURU,NO-PAYMENT-REQUIRED,lifecell-isolve,AT-HOME,HA,other,HAother
8655,Pune,18-01-2023,APP,63c7ee3149867ae38ee9add8,3597,Pune,,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8656,Pune,18-01-2023,APP,63c7eea849867ad8ade9adf5,865, ,KOTHRUD,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8657,Bengaluru,18-01-2023,App Upgrade,63c7f06549867a9a88e9ae47,3299.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8658,Bengaluru,18-01-2023,Phlebo Upsell,63c7f10949867a398de9ae55,1067.5,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8659,Other,18-01-2023,APP,63c7f15449867ab690e9ae6c,1198.3,Guwahati,,POD,Lifecell HA,AT-HOME,HA,other,HAother
8660,Delhi,18-01-2023,WEB_ORDER,63c7f3d149867a3920e9af16,1449,Noida,NCR,ONLINE,lifecell-isolve 2,AT-HOME,HA,other,HAother
8661,Bengaluru,18-01-2023,APP,63c7f4178e918b6a9ff73b89,549.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8662,Delhi,18-01-2023,APP,63c7f4ec8e918be34ff73bc4,1089,New Delhi,,ONLINE,Thyrocare-DSA,AT-HOME,HA,other,HAother
8663,Delhi,18-01-2023,APP,63c7f52b8e918b5df2f73bd4,2099,New Delhi,DELHI,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8664,Bengaluru,18-01-2023,APP,63c7f7a88e918b7b41f73c60,1498,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,HA,other,HAother
8665,Hyderabad,18-01-2023,APP,63c7f7ae49867a8f77e9afcc,1395, ,BEGUMPET,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8666,Other,18-01-2023,Support,63c7f7cf49867af4b7e9afec,1808.8,Amaravati,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8667,Other,18-01-2023,Opportunity,63c7f7d58e918b1eb1f73c74,1310.3,Vijayawada,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8668,Delhi,18-01-2023,CHAT,63c7f7f349867a4180e9aff5,180, ,GURGOAN,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8669,Delhi,18-01-2023,APP,63c7f89649867a3aa4e9b004,1358.3,Gautam buddha nagar,NCR,POD,lifecell-isolve 2,AT-HOME,Lab-Test,other,Lab-Testother
8670,Delhi,18-01-2023,Inbound-SEM,63c7f89d8e918bb484f73cb2,0,Ghaziabad,GURGOAN,POD,Lifecell HA,AT-HOME,HA,other,HAother
8671,Hyderabad,18-01-2023,APP,63c7f8a649867a3da7e9b01a,1998,K v rangareddy,,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8672,Bengaluru,18-01-2023,APP,63c7f92849867a2334e9b049,675,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,RTPCR,other,RTPCRother
8673,Other,18-01-2023,HealthifyMe,63c7f9ef8e918beaacf73cf6,0,Vidisha,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8674,Hyderabad,18-01-2023,APP,63c7fa468e918b6b60f73cfe,375, ,BEGUMPET,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8675,Other,18-01-2023,HealthifyMe,63c7facb49867afba5e9b095,0,Vijayapura,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8676,Bengaluru,18-01-2023,Opportunity,63c7fb038e918b5f5ef73d1a,1310,Bengaluru,,POD,Thyrocare-DSA,AT-HOME,HA,other,HAother
8677,Bengaluru,18-01-2023,APP,63c7fc0249867af71ee9b0c3,490,Bengaluru,,ONLINE,Thyrocare-DSA,AT-HOME,Lab-Test,other,Lab-Testother
8678,Bengaluru,18-01-2023,WEB_ORDER,63c7fd8f49867a1e87e9b11b,549,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8679,Mumbai,18-01-2023,Opportunity,63c7fecb8e918b116af73e04,1799.45,Mumbai,THANE WEST,POD,Lifecell HA,AT-HOME,HA,other,HAother
8680,Bengaluru,18-01-2023,APP,63c7ff2249867ae4f0e9b17b,390,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8681,Other,18-01-2023,APP,63c7ff4e8e918b092bf73e1e,200,Bhopal,,ONLINE,Thyrocare-DSA,AT-HOME,Lab-Test,other,Lab-Testother
8682,Other,18-01-2023,APP,63c802938e918b0e7bf73ece,1599, ,INDIA,ONLINE,Lifecell HA,AT-HOME,HA,other,HAother
8683,Pune,18-01-2023,Opportunity,63c8041b8e918b68c8f73f04,2819.45,Pune,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8684,Hyderabad,18-01-2023,APP,63c8045249867a7e12e9b281,988,Hyderabad,,ONLINE,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8685,Pune,18-01-2023,Agent Upsell,63c8046649867a1b59e9b2a8,2819.45,Pune,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8686,Pune,18-01-2023,Agent Upsell,63c804928e918b00c3f73f1b,2819.45,Pune,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8687,Hyderabad,18-01-2023,Support,63c80b4349867a482ae9b3a8,1959.45,Secunderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8688,Kolkata,18-01-2023,APP,63c80ee68e918b48bef74109,1199.2, ,PARK STREET AREA,POD,Lifecell HA,AT-HOME,HA,other,HAother
8689,Delhi,18-01-2023,APP,63c80f3449867acb25e9b491,0,Delhi,DELHI,POD,Lifecell HA,AT-HOME,HA,other,HAother
8690,Bengaluru,18-01-2023,APP,63c811858e918b2f28f74185,1039, ,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,HA,other,HAother
8691,Bengaluru,18-01-2023,Opportunity,63c813ea8e918b589df74214,2400.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8692,Bengaluru,18-01-2023,APP,63c81b508e918b8065f74385,1099,Bengaluru,BENGALURU,ONLINE,lifecell-isolve,AT-HOME,HA,other,HAother
8693,BENGALURU,18-01-2023,APP,63c820818e918b0a30f7445e,1200,BENGALURU,MALLESWARAM,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8694,BENGALURU,18-01-2023,APP,63c837fa8e918b737ff74703,935,BENGALURU,JAYANGAR III BLOCK,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8695,Bengaluru,19-01-2023,Phlebo Upsell,63c8a12649867a0cd3e9bbaa,899.5,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8696,Bengaluru,19-01-2023,FF Upgrade,63c8a26849867a8ed3e9bbb8,250.3,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8697,Delhi,19-01-2023,NOTIFICATION,63c8a28349867a96dfe9bbc6,650,Gurugram,GURGOAN,POD,Lifecell Now,AT-HOME,Lab-Test,other,Lab-Testother
8698,Bengaluru,19-01-2023,APP,63c8a5e149867a6e96e9bbf1,1199.2, ,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8699,Bengaluru,19-01-2023,Phlebo Upsell,63c8a77849867a6872e9bc0b,1299.5,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8700,Hyderabad,19-01-2023,Phlebo Upgrade,63c8ab3b49867a0c29e9bc63,2099.5,Hyderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8701,BENGALURU,19-01-2023,WEB_ORDER,63c8ada28e918b48baf74a00,1045,BENGALURU,HSR LAYOUT,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8702,DELHI,19-01-2023,Outbound Lead,63c8afe949867ae967e9bcb8,6800,DELHI,RAJINDER NAGAR,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8703,Hyderabad,19-01-2023,Phlebo Upgrade,63c8b06c49867a1f2ae9bcc7,4298,Hyderabad,,POD,Lifecell HA,AT-HOME,HA,other,HAother
8704,BENGULURU,19-01-2023,Outbound Lead,63c8b14a8e918b4547f74a34,425,BENGULURU,RAMAMURTHI NAGAR,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8705,BANGALORE,19-01-2023,CC Lead,63c8b2ae8e918bc713f74a46,80,BANGALORE,MAHADEVAPURA,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8706,Bengaluru,19-01-2023,APP,63c8b4fa8e918ba8c0f74a6f,761,Bengaluru,BENGALURU,ONLINE,Promiso RTPCR,AT-HOME,Lab-Test,other,Lab-Testother
8707,Bengaluru,19-01-2023,Phlebo Upsell,63c8b5168e918ba4b0f74a7a,612,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,Lab-Test,other,Lab-Testother
8708,Delhi,19-01-2023,Phlebo Upsell,63c8b6be49867a5620e9bd5e,5320.3,Ghaziabad,NOIDA,POD,Lifecell Now,AT-HOME,Lab-Test,other,Lab-Testother
8709,Hyderabad,19-01-2023,Phlebo Upgrade,63c8b85a8e918b448bf74acc,2099.5,Secunderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8710,Bengaluru,19-01-2023,Phlebo Upsell,63c8b88c49867a6462e9bdab,899.5,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8711,BENGALURU,19-01-2023,APP,63c8b9ad49867a750de9bdc8,2251.5,BENGALURU,JAYANGAR III BLOCK,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8712,Bengaluru,19-01-2023,Phlebo Upgrade,63c8b9af49867a1355e9bdd9,899.5,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8713,BENGALURU,19-01-2023,APP,63c8ba7d49867a0455e9bde8,3415,BENGALURU,MARATHAHALLI,POD,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8714,Mumbai,19-01-2023,Phlebo Upgrade,63c8bc1f49867a3811e9be1c,1790,Navi Mumbai,THANE WEST,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
8715,Pune,19-01-2023,Phlebo Upsell,63c8bd1f8e918b55aff74b84,1379.5,Pune,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8716,Hyderabad,19-01-2023,Phlebo Upgrade,63c8bd878e918b542af74ba0,2599.3,Makthakousarali,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8717,Hyderabad,19-01-2023,Phlebo Upgrade,63c8be4b8e918b566ff74bb4,1299.5,Secunderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8718,BANGALORE,19-01-2023,CC Lead,63c8bee18e918bb82bf74bd2,849,BANGALORE,MAHADEVAPURA,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8719,Hyderabad,19-01-2023,Phlebo Upgrade,63c8bf698e918b76fff74bf9,1379.5,Hyderabad,BEGUMPET,POD,Lifecell HA,AT-HOME,HA,other,HAother
8720,BENGALURU,19-01-2023,CC Lead,63c8c0c58e918b8110f74c2f,1515,BENGALURU,ELECTRONIC CITY,POD,,AT-CENTER,Lab-Test,other,Lab-Testother
8721,Bengaluru,19-01-2023,APP,63c8c26b8e918b6699f74c7b,0,Bengaluru,BENGALURU,POD,lifecell-isolve,AT-HOME,HA,other,HAother
8722,Pune,19-01-2023,Phlebo Upgrade,63c8c2cc8e918b8442f74cab,1379.5, ,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8723,Pune,19-01-2023,Phlebo Upgrade,63c8c2ed8e918bdf6df74cb8,1379.5, ,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8724,GURUGRAM,19-01-2023,Outbound Lead,63c8c34e49867a3b8ae9bf59,690,GURUGRAM,SECTOR 52,ONLINE,,AT-CENTER,Lab-Test,imaging,Lab-Testimaging
8725,Pune,19-01-2023,Phlebo Upgrade,63c8c35b8e918b8bdff74cd6,1379.5, ,KOTHRUD,POD,Lifecell HA,AT-HOME,HA,other,HAother
8726,Delhi,19-01-2023,Phlebo Upgrade,63c8c3af8e918bf0a9f74cef,750.3,New Delhi,DELHI,POD,Lifecell HA,AT-HOME,Lab-Test,other,Lab-Testother
